Startup_name,Category,Funding_total_usd,Status,State_code,City,Funding_rounds,Founded_at,Founded_month,Founded_quarter,Has_VC,Has_angel,Has_roundA,Has_roundB,Has_roundC,Has_roundD,Age_first_funding_year,Age_last_funding_year
Newman Infinite,web," 10,00,000 ",1,CA,Los Angeles,1,2010/7/1,7,2010-Q3,0,0,0,0,0,0,0,0
News360,web," 15,00,000 ",1,CA,San Francisco,2,2010/6/1,6,2010-Q2,0,0,0,0,0,0,0,1
Newsbound,social_media," 1,00,000 ",1,CA,San Francisco,1,2011/1/1,1,2011-Q1,0,0,0,0,0,0,0,0
Newsle,web," 26,49,997 ",1,CA,San Francisco,4,2011/1/1,1,2011-Q1,1,0,1,0,0,0,1,2
NewsMaven,advertising,"58,717",1,CA,San Francisco,1,2013/6/6,6,2013-Q2,0,0,0,0,0,0,0,0
Newsvine,social_media," 12,50,000 ",1,WA,Seattle,1,2005/3/31,3,2005-Q1,1,0,1,0,0,0,0,0
NewsWhip,social_media," 11,00,000 ",1,NY,New York,3,2011/5/1,5,2011-Q2,0,0,0,0,0,0,0,2
Nexant,hardware&software," 8,25,00,000 ",1,CA,San Francisco,3,2000/1/1,1,2000-Q1,1,0,0,0,0,0,10,10
NexBio,biotechnology," 1,49,00,000 ",1,CA,San Diego,2,2002/1/1,1,2002-Q1,1,0,0,0,0,0,9,11
Nexis Vision,biotechnology," 67,50,000 ",1,CA,Menlo Park,2,2007/1/1,1,2007-Q1,0,0,0,0,0,0,4,6
Next Big Sound,art&music," 79,49,997 ",1,NY,New York,4,2008/6/20,6,2008-Q2,1,0,1,0,0,0,1,4
Next New Networks,social_media," 2,70,63,781 ",1,NY,New York,4,2007/3/1,3,2007-Q1,1,0,1,1,1,0,0,3
Nextance,hardware&software," 1,01,00,000 ",1,TX,Austin,1,2000/1/1,1,2000-Q1,1,0,0,0,0,0,6,6
NextBio,hardware&software," 1,61,00,000 ",1,CA,Santa Clara,3,2004/11/1,11,2004-Q4,1,0,1,1,1,0,1,5
Nextbit Systems,hardware&software," 1,80,00,000 ",1,CA,San Francisco,1,2013/1/1,1,2013-Q1,1,0,1,0,0,0,1,1
NextCode Health,biotechnology," 1,50,00,000 ",1,MA,Cambridge,1,2013/1/1,1,2013-Q1,1,0,1,0,0,0,0,0
NextGen Platform,hardware&software," 5,00,000 ",1,NY,New York,1,2013/1/1,1,2013-Q1,0,0,0,0,0,0,1,1
NextHop Technologies,hardware&software," 40,00,000 ",1,CA,Mountain View,1,2000/1/1,1,2000-Q1,1,0,0,0,0,1,7,7
NextImage Medical,health&medical," 66,00,000 ",1,CA,San Diego,2,2008/1/1,1,2008-Q1,1,0,1,1,0,0,1,6
NextIO,web," 6,46,49,056 ",0,TX,Austin,5,2003/1/1,1,2003-Q1,1,0,0,1,1,1,2,9
Nextivity,web," 1,65,00,000 ",1,CA,San Diego,2,2006/1/1,1,2006-Q1,1,0,0,0,0,0,5,8
Nextly,hardware&software," 15,00,000 ",1,MA,Cambridge,1,2010/1/1,1,2010-Q1,0,0,0,0,0,0,3,3
NextMedium,advertising," 95,00,000 ",0,CA,Los Angeles,2,2004/1/1,1,2004-Q1,1,0,1,1,0,0,1,2
NextNine,hardware&software," 1,50,00,000 ",1,NY,New York,2,1998/1/1,1,1998-Q1,1,0,0,0,1,0,7,8
"nextSociety, Inc.",web," 8,00,000 ",1,NY,New York,2,2013/7/1,7,2013-Q3,0,0,0,0,0,0,1,1
Nfocus Neuromedical,hardware&software," 75,42,266 ",1,CA,Palo Alto,2,1997/1/1,1,1997-Q1,1,0,0,0,0,0,13,14
Nginx,hardware&software," 1,30,00,000 ",1,CA,San Francisco,2,2011/1/1,1,2011-Q1,1,0,1,1,0,0,0,2
ngmoco,mobile," 4,48,00,000 ",1,CA,San Francisco,4,2008/6/26,6,2008-Q2,1,0,1,1,1,0,0,2
Niara Inc.,security," 90,00,000 ",1,CA,Sunnyvale,1,2013/10/15,10,2013-Q4,1,0,0,0,0,0,1,1
Niche,social_media," 30,50,000 ",1,NY,New York,2,2013/6/1,6,2013-Q2,0,1,0,0,0,0,0,1
Nicira Networks,web," 4,18,15,432 ",1,CA,Palo Alto,4,2007/1/1,1,2007-Q1,1,0,1,1,1,0,2,4
Night Up,web," 5,00,000 ",1,NY,New York,1,2012/12/1,12,2012-Q4,0,0,0,0,0,0,0,0
Nightingale,health&medical," 1,20,000 ",1,CA,San Francisco,1,2013/7/23,7,2013-Q3,0,0,0,0,0,0,1,1
Nimbic (formerly Physware),hardware&software," 1,15,44,000 ",1,CA,Mountain View,4,2006/1/1,1,2006-Q1,1,0,1,1,0,0,2,6
Nimble TV,hardware&software," 61,50,000 ",1,NY,New York,2,2010/1/1,1,2010-Q1,1,0,1,0,0,0,1,2
Nimble VR,hardware&software," 22,49,999 ",1,CA,San Francisco,2,2012/1/1,1,2012-Q1,1,0,0,0,0,0,0,2
Nimblefish Technologies,advertising," 1,29,50,000 ",1,CA,San Francisco,2,1999/1/1,1,1999-Q1,1,0,0,0,0,0,6,10
Nimbus Concepts,biotechnology," 1,42,500 ",1,TX,Austin,1,2011/1/1,1,2011-Q1,1,0,0,0,0,0,0,0
Nimbus Data,hardware&software," 20,00,000 ",1,CA,San Francisco,1,2006/1/1,1,2006-Q1,0,1,0,0,0,0,1,1
Nimbus Discovery,biotechnology," 2,90,00,000 ",1,MA,Cambridge,3,2009/1/1,1,2009-Q1,1,0,1,0,0,0,1,2
Nimbuz Inc,hardware&software," 7,61,787 ",1,CA,San Jose,1,2011/1/1,1,2011-Q1,0,0,0,0,0,0,2,2
Nirmidas Biotech,biotechnology," 20,00,000 ",1,CA,San Francisco,1,2013/1/1,1,2013-Q1,0,0,0,0,0,0,1,1
Nitro,hardware&software," 2,16,00,000 ",1,CA,San Francisco,3,2005/1/1,1,2005-Q1,1,0,0,1,0,0,7,9
NitroSell,hardware&software," 20,05,950 ",1,CA,San Diego,1,2005/1/1,1,2005-Q1,1,0,0,0,0,0,2,2
Nitrous,hardware&software," 76,50,000 ",1,CA,San Francisco,2,2012/7/1,7,2012-Q3,1,0,1,0,0,0,1,2
Niveus Medical,biotechnology," 42,05,538 ",1,CA,Palo Alto,3,2008/1/1,1,2008-Q1,1,0,1,0,0,0,3,6
Nix Hydra,games," 56,15,000 ",1,CA,Los Angeles,2,2012/1/1,1,2012-Q1,1,1,1,0,0,0,0,2
nlyte Software,hardware&software," 1,20,00,000 ",1,CA,San Mateo,2,2003/1/1,1,2003-Q1,1,0,0,0,1,0,5,7
Nodejitsu,web," 26,50,000 ",1,NY,New York,3,2010/4/20,4,2010-Q2,0,0,0,0,0,0,1,3
NodePrime,hardware&software," 15,00,000 ",1,CA,San Francisco,2,2013/2/4,2,2013-Q1,0,0,0,0,0,0,0,1
NoiseFree,hardware&software," 14,00,000 ",1,CA,Sunnyvale,1,2005/1/1,1,2005-Q1,0,0,0,0,0,0,2,2
Nok Nok Labs,security," 3,55,00,000 ",1,CA,Palo Alto,3,2011/11/1,11,2011-Q4,1,0,1,1,0,0,2,3
NOMAD GOODS,fashion," 3,34,171 ",1,CA,San Francisco,2,2012/9/10,9,2012-Q3,0,0,0,0,0,0,0,1
Nomiku,hardware&software,"25,000",1,CA,San Francisco,2,2012/6/1,6,2012-Q2,1,0,0,0,0,0,0,0
Nomorerack.com,e-commerce," 5,20,00,000 ",1,NY,New York,2,2010/11/3,11,2010-Q4,1,0,1,1,0,0,2,3
Noom,hardware&software," 1,22,09,261 ",1,NY,New York,6,2007/9/1,9,2007-Q3,1,0,1,0,0,0,4,7
Noosh,hardware&software," 36,24,900 ",1,CA,Mountain View,1,1998/1/1,1,1998-Q1,1,0,0,0,0,0,7,7
Nor1,analytics," 2,91,00,000 ",1,CA,Santa Clara,3,2004/1/1,1,2004-Q1,1,0,1,1,0,0,5,8
Nora Therapeutics,biotechnology," 2,09,32,000 ",1,CA,Palo Alto,2,2010/10/1,10,2010-Q4,1,0,0,1,0,0,0,4
Norse,security," 1,35,50,000 ",1,CA,San Mateo,3,2010/4/10,4,2010-Q2,1,0,1,0,0,0,1,3
NorthStar Systems International,hardware&software," 2,95,00,000 ",1,CA,San Francisco,2,2001/1/1,1,2001-Q1,1,0,0,0,0,0,6,6
Nortis,biotechnology," 22,42,250 ",1,WA,Seattle,2,2007/1/1,1,2007-Q1,1,0,0,0,0,0,7,7
Notify Technology,mobile," 2,48,502 ",1,CA,San Jose,1,1994/8/1,8,1994-Q3,1,0,0,0,0,0,15,15
"Nouvou, Inc.",mobile," 2,50,000 ",1,CA,Santa Clara,1,2012/1/1,1,2012-Q1,0,0,0,0,0,0,0,0
Novafora,hardware&software," 1,20,00,000 ",0,CA,San Jose,1,2004/1/1,1,2004-Q1,1,0,0,0,0,0,3,3
Novalar Pharmaceuticals,biotechnology," 10,00,999 ",1,CA,San Diego,1,2000/1/1,1,2000-Q1,0,0,0,0,0,0,10,10
Novatel Wireless,mobile," 1,44,11,764 ",1,CA,San Diego,1,1996/1/1,1,1996-Q1,1,0,0,0,0,0,18,18
Novera Optics,web," 74,00,000 ",1,CA,Santa Clara,1,1999/1/1,1,1999-Q1,1,0,0,0,0,0,7,7
Novi,social_media,"25,000",1,CA,San Francisco,1,2013/7/20,7,2013-Q3,0,0,0,0,0,0,0,0
Novita Pharmaceuticals,biotechnology," 20,00,000 ",1,NY,New York,1,2010/1/1,1,2010-Q1,1,0,0,0,0,0,1,1
NovoEd,web," 48,00,000 ",1,CA,San Francisco,2,2013/1/1,1,2013-Q1,1,0,1,0,0,0,0,1
NowThis News,mobile," 96,00,000 ",1,NY,New York,2,2012/9/1,9,2012-Q3,1,0,0,0,0,0,1,1
nPario,analytics," 50,00,000 ",1,NY,New York,1,2010/1/1,1,2010-Q1,1,0,0,0,0,0,1,1
nprogress,mobile," 17,00,000 ",0,CA,Los Angeles,1,2010/2/1,2,2010-Q1,0,0,0,0,0,0,1,1
NTB Media,games," 8,00,000 ",1,CA,Los Angeles,1,2009/1/1,1,2009-Q1,0,0,0,0,0,0,0,0
NuConomy,analytics," 33,00,000 ",1,CA,San Francisco,2,2006/1/1,1,2006-Q1,1,0,1,0,0,0,1,2
Nukotoys,games," 59,59,315 ",1,CA,San Francisco,2,2008/1/1,1,2008-Q1,1,0,0,0,0,0,2,4
NuMedii,biotechnology," 35,00,000 ",1,CA,Menlo Park,1,2008/1/1,1,2008-Q1,1,0,1,0,0,0,5,5
Numerous,social_media," 7,00,000 ",1,TX,Austin,1,2013/1/1,1,2013-Q1,0,0,0,0,0,0,1,1
nuMVC,advertising,"50,000",1,WA,Seattle,1,2012/1/1,1,2012-Q1,0,0,0,0,0,0,1,1
NuoDB,hardware&software," 2,62,00,000 ",1,MA,Cambridge,4,2010/1/1,1,2010-Q1,1,0,0,1,0,0,0,4
Nurep Inc.,mobile,"25,000",1,CA,Palo Alto,1,2012/7/1,7,2012-Q3,0,0,0,0,0,0,1,1
Nurigene,fashion," 32,57,600 ",1,CA,San Francisco,1,2010/1/1,1,2010-Q1,1,0,0,0,0,0,1,1
Nurix,biotechnology," 2,82,00,000 ",1,CA,San Francisco,2,2009/1/1,1,2009-Q1,1,0,0,1,0,0,3,5
Nusocket is now BeON Home,hardware&software," 1,50,000 ",1,MA,Cambridge,1,2013/1/1,1,2013-Q1,1,0,0,0,0,0,0,0
Nutanix,hardware&software," 31,22,00,000 ",1,CA,San Jose,5,2009/1/1,1,2009-Q1,1,0,1,1,1,1,2,5
NuvoMed,health&medical," 5,35,016 ",1,WA,Seattle,1,2012/1/1,1,2012-Q1,1,0,0,0,0,0,2,2
Nvidia,hardware&software," 2,50,00,000 ",1,CA,Santa Clara,2,1993/1/1,1,1993-Q1,0,0,0,0,0,0,16,17
Nvigen,biotechnology," 11,16,749 ",1,CA,Sunnyvale,2,2011/1/1,1,2011-Q1,1,0,0,1,0,0,3,3
nWay,games," 90,00,000 ",1,CA,San Francisco,2,2011/1/1,1,2011-Q1,1,0,1,0,0,0,1,2
Oasys Design Systems,hardware&software," 39,28,230 ",1,CA,Santa Clara,3,2004/1/1,1,2004-Q1,1,0,0,0,0,0,7,8
Oberon Media,games," 3,60,00,000 ",1,NY,New York,2,2003/1/1,1,2003-Q1,1,0,0,1,0,0,5,7
ObjectLabs,hardware&software," 80,00,000 ",1,CA,San Francisco,2,2011/2/1,2,2011-Q1,1,0,1,1,0,0,0,1
Oblong Industries,hardware&software," 88,00,000 ",1,CA,Los Angeles,2,2006/1/1,1,2006-Q1,1,0,1,0,0,0,1,5
Obvious,web," 20,00,000 ",1,CA,San Francisco,1,2006/1/1,1,2006-Q1,1,0,0,0,0,0,6,6
Ocho,web," 16,50,000 ",1,NY,New York,1,2012/12/25,12,2012-Q4,0,0,0,0,0,0,2,2
OCS HomeCare,biotechnology," 17,06,573 ",1,WA,Seattle,2,1997/1/1,1,1997-Q1,1,0,0,0,0,0,12,13
Octane Lending,hardware&software," 6,35,000 ",1,NY,New York,3,2013/11/1,11,2013-Q4,0,0,0,0,0,0,0,1
Oculeve,biotechnology," 3,23,05,473 ",1,CA,San Francisco,4,2011/1/1,1,2011-Q1,1,0,0,0,0,0,1,3
OCZ Technology,hardware&software," 8,22,69,487 ",1,CA,San Jose,4,2002/1/1,1,2002-Q1,1,0,1,0,0,0,8,11
Oddcast,advertising," 40,00,000 ",1,NY,New York,1,1999/1/1,1,1999-Q1,1,0,0,0,0,1,7,7
Off & Away,travel," 32,50,000 ",1,WA,Seattle,2,2009/12/1,12,2009-Q4,1,0,1,0,0,0,1,1
Offermatica,hardware&software," 70,00,000 ",1,CA,San Francisco,1,1996/1/1,1,1996-Q1,1,0,0,0,0,0,9,9
Offermobi,advertising," 10,00,000 ",1,NY,New York,1,2010/1/1,1,2010-Q1,0,0,0,0,0,0,1,1
Ohana,hardware&software,"35,000",1,CA,San Jose,2,2012/6/18,6,2012-Q2,0,0,0,0,0,0,2,2
OkCupid,web," 60,00,000 ",1,NY,New York,1,2003/1/1,1,2003-Q1,1,0,1,0,0,0,4,4
OKDJ.fm,games," 5,49,970 ",0,NY,New York,1,2011/2/1,2,2011-Q1,1,0,0,0,0,0,2,2
Okta,hardware&software," 15,50,00,000 ",1,CA,San Francisco,7,2008/12/1,12,2008-Q4,1,0,1,1,1,1,1,6
Oligomerix,biotechnology," 65,00,000 ",1,NY,New York,3,2006/1/1,1,2006-Q1,1,0,1,1,0,0,6,7
OLIVERS Apparel,fashion," 2,71,043 ",1,CA,San Francisco,1,2013/8/13,8,2013-Q3,0,0,0,0,0,0,0,0
OLSET,travel," 17,15,000 ",1,CA,San Francisco,4,2012/9/4,9,2012-Q3,0,0,0,0,0,0,1,2
OLX,e-commerce," 2,85,00,000 ",1,NY,New York,4,2006/3/1,3,2006-Q1,1,0,1,1,1,0,1,4
oLyfe,social_media," 1,50,000 ",1,CA,San Francisco,1,2010/1/1,1,2010-Q1,0,0,0,0,0,0,0,0
Omnia Media,web," 5,00,000 ",1,CA,Los Angeles,1,2012/4/16,4,2012-Q2,1,0,0,0,0,0,2,2
Omnidrive,web," 8,00,000 ",0,CA,Palo Alto,1,2005/11/1,11,2005-Q4,0,1,0,0,0,0,1,1
OmniLync,hardware&software," 5,86,161 ",1,MA,Cambridge,1,2011/1/1,1,2011-Q1,1,0,0,0,0,0,3,3
Omnitrol Networks,hardware&software," 14,39,257 ",1,CA,Santa Clara,1,2005/1/1,1,2005-Q1,1,0,0,0,0,0,5,5
On Demand Therapeutics,biotechnology," 37,54,369 ",1,CA,Menlo Park,3,2008/1/1,1,2008-Q1,1,0,1,0,0,0,1,3
On The Run Tech,mobile," 13,00,000 ",1,CA,Los Angeles,1,2011/1/1,1,2011-Q1,0,0,0,0,0,0,1,1
On-Ramp Wireless,art&music," 11,85,84,455 ",1,CA,San Diego,6,2008/4/1,4,2008-Q2,1,0,0,1,1,0,1,6
ON24,web," 80,00,000 ",1,CA,San Francisco,1,1998/1/1,1,1998-Q1,1,0,0,0,0,0,10,10
OnAir Player,mobile," 1,50,000 ",1,CA,San Francisco,1,2012/1/1,1,2012-Q1,0,0,0,0,0,0,1,1
Onapsis Inc.,security," 1,26,00,000 ",1,MA,Cambridge,2,2009/9/1,9,2009-Q3,1,0,0,0,0,0,0,5
Onavo,mobile," 1,30,00,000 ",1,CA,Palo Alto,2,2010/1/1,1,2010-Q1,1,0,1,1,0,0,1,2
OnBeep,mobile," 67,50,000 ",1,CA,San Francisco,2,2013/1/1,1,2013-Q1,1,0,1,0,0,0,0,1
OncoSec Medical,health&medical," 3,11,63,000 ",1,CA,San Diego,4,2011/1/1,1,2011-Q1,0,0,0,0,0,0,0,3
Ondore,analytics," 15,00,000 ",1,CA,San Francisco,1,2005/1/1,1,2005-Q1,0,0,0,0,0,0,8,8
Ondot Systems,mobile," 1,80,00,000 ",1,CA,San Jose,1,2011/1/1,1,2011-Q1,0,1,0,0,0,0,3,3
One Inc.,mobile," 11,50,050 ",1,CA,San Francisco,3,2011/8/1,8,2011-Q3,0,0,0,0,0,0,0,3
One to the World,hardware&software," 1,76,615 ",1,WA,Seattle,1,2011/1/1,1,2011-Q1,0,0,0,0,0,0,2,2
One-Song,art&music,"20,000",0,NY,New York,1,2009/1/1,1,2009-Q1,0,0,0,0,0,0,0,0
OneBuild,finance," 30,00,000 ",1,WA,Seattle,1,2010/1/1,1,2010-Q1,1,0,0,0,0,0,0,0
OneEnergy Renewables,hardware&software," 50,00,000 ",1,WA,Seattle,1,2009/1/1,1,2009-Q1,1,0,0,1,0,0,5,5
"OneLogin, Inc.",hardware&software," 1,77,00,000 ",1,CA,San Francisco,2,2009/1/1,1,2009-Q1,1,0,1,1,0,0,1,4
OneTok,hardware&software," 14,99,998 ",1,NY,New York,1,2011/1/1,1,2011-Q1,0,0,0,0,0,0,1,1
OneTrueFan,web," 12,00,000 ",1,CA,San Francisco,1,2010/7/1,7,2010-Q3,0,0,0,0,0,0,0,0
Onevest,art&music," 33,00,000 ",1,NY,New York,1,2014/1/1,1,2014-Q1,0,0,0,0,0,0,0,0
OneWheel,hardware&software," 6,30,000 ",1,CA,Mountain View,2,2013/9/1,9,2013-Q3,0,0,0,0,0,0,1,1
OneWire,finance," 1,18,51,536 ",1,NY,New York,2,2007/1/1,1,2007-Q1,1,0,0,0,0,0,2,3
OnGreen,finance," 14,00,000 ",1,CA,Los Angeles,1,2009/9/10,9,2009-Q3,1,0,1,0,0,0,1,1
Online Warmongers,games," 50,00,000 ",1,CA,San Francisco,1,2009/1/1,1,2009-Q1,1,0,0,0,0,0,1,1
OnLive,games," 5,65,00,000 ",1,CA,Palo Alto,3,2002/1/1,1,2002-Q1,1,0,0,1,0,0,5,9
OnRamp Digital,social_media," 3,60,000 ",1,NY,New York,1,2012/1/1,1,2012-Q1,0,0,0,0,0,0,1,1
OnSwipe,mobile," 60,00,000 ",1,NY,New York,3,2010/1/1,1,2010-Q1,1,0,0,0,0,0,1,2
Ontela,mobile," 45,00,000 ",1,WA,Seattle,2,2006/1/1,1,2006-Q1,1,0,1,0,0,0,0,3
Ontodia,web," 3,50,000 ",1,NY,New York,1,2011/10/25,10,2011-Q4,0,1,0,0,0,0,2,2
OnVantage,hardware&software," 1,80,00,000 ",1,CA,Santa Clara,1,2004/1/1,1,2004-Q1,1,0,0,1,0,0,2,2
Oodle,social_media," 2,39,03,060 ",1,CA,San Mateo,4,2004/1/1,1,2004-Q1,1,0,1,1,1,0,2,6
Oomnitza,mobile," 20,10,598 ",1,CA,Mountain View,2,2012/2/21,2,2012-Q1,1,0,0,0,0,0,0,2
OOTU,web," 3,25,000 ",1,CA,San Francisco,1,2007/1/1,1,2007-Q1,0,0,0,0,0,0,7,7
Ooyala,social_media," 12,20,00,000 ",1,CA,Mountain View,7,2007/4/5,4,2007-Q2,1,0,1,1,1,1,0,6
Opanga Networks,mobile," 1,30,41,999 ",1,WA,Seattle,5,2005/1/1,1,2005-Q1,1,0,1,0,0,0,5,7
Opbeat,hardware&software," 28,00,000 ",1,CA,San Francisco,3,2012/1/1,1,2012-Q1,1,1,1,0,0,0,0,1
OPE GEDC Holdings,health&medical," 21,14,59,196 ",1,NY,New York,1,2011/9/8,9,2011-Q3,0,0,0,0,0,0,0,0
Open Home Pro,mobile,"35,265",1,CA,San Francisco,1,2010/5/17,5,2010-Q2,0,0,0,0,0,0,1,1
Open Lending,finance," 1,00,00,000 ",1,TX,Austin,1,2000/1/1,1,2000-Q1,1,0,0,0,0,0,9,9
Open mHealth,health&medical," 23,47,000 ",1,CA,San Francisco,4,2011/9/1,9,2011-Q3,0,0,0,0,0,0,0,3
Open Road Integrated Media,advertising," 1,90,00,000 ",1,NY,New York,2,2009/1/1,1,2009-Q1,1,0,0,1,1,0,2,4
Open Source Storage,hardware&software," 2,64,000 ",1,CA,San Jose,1,2001/1/1,1,2001-Q1,1,0,0,0,0,0,13,13
Open Wager,games," 11,82,000 ",1,CA,San Francisco,1,2013/1/1,1,2013-Q1,1,0,0,0,0,0,1,1
Openbucks,games," 53,00,000 ",1,CA,Santa Clara,3,2011/1/1,1,2011-Q1,1,0,1,0,0,0,0,3
Opencare,health&medical," 15,00,000 ",1,CA,San Francisco,1,2011/1/1,1,2011-Q1,0,0,0,0,0,0,2,2
OpenDNS,security," 5,12,60,000 ",1,CA,San Francisco,5,2005/11/1,11,2005-Q4,1,0,1,1,1,0,0,9
OpenFin,finance," 66,12,879 ",1,NY,New York,3,2010/8/20,8,2010-Q3,1,0,1,0,0,0,1,4
Openfolio,finance," 18,85,000 ",1,NY,New York,2,2013/11/1,11,2013-Q4,0,0,0,0,0,0,0,1
OpenGov,analytics," 2,20,00,000 ",1,CA,Mountain View,3,2012/1/1,1,2012-Q1,1,0,1,1,0,0,0,2
OpenLabel,hardware&software," 4,60,000 ",1,CA,San Francisco,4,2012/1/1,1,2012-Q1,0,0,0,0,0,0,0,1
OpenRoad Integrated Media,social_media," 40,00,000 ",1,NY,New York,1,2009/1/1,1,2009-Q1,1,0,0,0,0,0,1,1
OpenSky,e-commerce," 4,93,50,000 ",1,NY,New York,5,2009/1/1,1,2009-Q1,1,0,1,1,1,0,0,2
Opentopic,hardware&software," 8,25,000 ",1,NY,New York,1,2010/1/1,1,2010-Q1,0,1,0,0,0,0,4,4
Operating Analytics,health&medical,"50,000",1,MA,Cambridge,1,2013/2/1,2,2013-Q1,0,0,0,0,0,0,0,0
Operative Media,advertising," 2,55,00,000 ",1,NY,New York,3,2000/1/1,1,2000-Q1,1,0,0,0,0,0,5,14
Opsmatic,hardware&software," 30,00,000 ",1,CA,San Francisco,1,2013/3/1,3,2013-Q1,0,0,0,0,0,0,0,0
OpSource,web," 4,90,00,000 ",1,CA,Santa Clara,4,2002/1/1,1,2002-Q1,1,0,0,0,1,1,4,7
Opsware,hardware&software," 18,60,00,000 ",1,CA,Sunnyvale,3,1999/9/1,9,1999-Q3,1,0,1,1,0,0,0,1
Optify,hardware&software," 1,08,49,999 ",0,WA,Seattle,3,2008/8/8,8,2008-Q3,1,0,1,1,0,0,0,4
Optimalize.me,analytics,"60,000",1,CA,San Francisco,1,2013/2/1,2,2013-Q1,0,0,0,0,0,0,0,0
OptiMedica,biotechnology," 8,12,35,886 ",1,CA,Santa Clara,3,2004/1/1,1,2004-Q1,1,0,0,0,1,0,4,9
OptMed,biotechnology," 87,88,120 ",1,NY,New York,6,2007/1/1,1,2007-Q1,1,0,0,0,0,0,2,7
Opzi,games," 10,15,000 ",1,CA,San Francisco,2,2010/5/1,5,2010-Q2,0,1,0,0,0,0,0,0
Orbeus,art&music," 14,66,387 ",1,CA,Mountain View,1,2012/5/24,5,2012-Q2,0,0,0,0,0,0,2,2
Orbit Media,hardware&software," 5,00,000 ",0,CA,San Mateo,1,2010/1/1,1,2010-Q1,0,0,0,0,0,0,0,0
"ORCA, Inc.",e-commerce," 20,00,000 ",1,NY,New York,1,2008/1/1,1,2008-Q1,1,0,1,0,0,0,1,1
Ordoro,e-commerce," 40,00,000 ",1,TX,Austin,3,2010/7/7,7,2010-Q3,1,0,0,0,0,0,2,3
Ordr.in,finance," 13,98,000 ",1,NY,New York,5,2010/1/1,1,2010-Q1,1,0,0,0,0,0,1,4
Organic Motion,hardware&software," 1,03,84,999 ",1,NY,New York,3,2006/1/1,1,2006-Q1,1,0,0,1,0,0,3,7
OrganizedWisdom,health&medical," 30,45,000 ",1,NY,New York,3,2007/1/1,1,2007-Q1,1,0,1,0,0,0,1,3
Organizer,mobile," 39,00,000 ",1,CA,San Francisco,1,2010/1/1,1,2010-Q1,1,0,1,0,0,0,1,1
Origami Labs,mobile," 51,63,408 ",1,CA,Mountain View,2,2011/4/1,4,2011-Q2,1,0,1,0,0,0,0,1
Origami Logic,analytics," 2,43,00,000 ",1,CA,Menlo Park,2,2012/1/1,1,2012-Q1,1,0,1,1,0,0,0,2
oroeco,social_media,"60,000",1,CA,San Francisco,2,2011/1/1,1,2011-Q1,0,0,0,0,0,0,1,2
Ortho Kinematics,biotechnology," 1,78,18,909 ",1,TX,Austin,7,2006/1/1,1,2006-Q1,1,0,1,1,0,0,3,8
Osprey Pharmaceuticals USA,health&medical," 1,18,12,744 ",1,CA,San Francisco,3,1998/1/1,1,1998-Q1,1,0,0,0,0,0,9,11
Osteogenix,health&medical," 6,00,000 ",1,CA,Palo Alto,1,2005/1/1,1,2005-Q1,0,0,0,0,0,0,4,4
OtherInbox,hardware&software," 38,00,000 ",1,TX,Austin,4,2008/1/1,1,2008-Q1,1,0,1,0,0,0,0,2
Otometrix Medical Technologies,hardware&software," 1,50,000 ",1,WA,Seattle,1,2010/1/1,1,2010-Q1,0,0,0,0,0,0,2,2
Otonomy,biotechnology," 14,34,00,000 ",1,CA,San Diego,4,2008/1/1,1,2008-Q1,1,0,1,1,1,1,2,6
OutboundEngine,hardware&software," 68,00,000 ",1,TX,Austin,1,2012/9/1,9,2012-Q3,1,0,1,0,0,0,0,0
Outbox,web," 65,00,000 ",0,TX,Austin,2,2011/1/1,1,2011-Q1,1,0,1,0,0,0,0,2
Outline,analytics," 8,92,000 ",1,MA,Cambridge,6,2011/8/23,8,2011-Q3,0,0,0,0,0,0,0,2
Outright,hardware&software," 75,00,000 ",1,CA,Mountain View,2,2008/6/1,6,2008-Q2,1,0,1,0,0,0,0,1
Outspark,games," 2,33,00,000 ",1,CA,San Francisco,3,2007/1/1,1,2007-Q1,1,0,1,1,1,0,0,2
OUYA,games," 2,36,00,000 ",1,CA,Los Angeles,2,2012/1/1,1,2012-Q1,1,0,1,0,0,0,0,1
Overtone,social_media," 2,05,00,000 ",1,CA,San Francisco,4,1995/1/1,1,1995-Q1,1,0,1,1,1,0,12,15
OwnerListens,mobile," 13,50,000 ",1,CA,Palo Alto,2,2011/1/1,1,2011-Q1,0,0,0,0,0,0,0,2
OxCEPT,security," 20,00,000 ",1,CA,San Francisco,1,2013/11/1,11,2013-Q4,0,0,0,0,0,0,0,0
Oyster.com,travel," 2,04,00,000 ",1,NY,New York,3,2008/3/1,3,2008-Q1,1,0,1,1,1,0,0,3
Ozmo Devices,hardware&software," 4,12,89,900 ",1,CA,Palo Alto,6,2004/1/1,1,2004-Q1,1,0,1,0,1,1,2,8
Ozy Media,social_media," 2,53,99,988 ",1,CA,Mountain View,2,2012/1/1,1,2012-Q1,1,0,1,0,0,0,1,2
Pa-Go Mobile,hardware&software,"98,000",1,WA,Seattle,1,2009/1/1,1,2009-Q1,0,0,0,0,0,0,0,0
PAAY,mobile," 9,50,000 ",1,NY,New York,2,2011/8/16,8,2011-Q3,1,1,0,0,0,0,2,2
Pacific Biosciences,biotechnology," 25,52,20,000 ",1,CA,Menlo Park,5,2004/1/1,1,2004-Q1,1,0,0,0,1,1,1,9
